code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
874930,海明润,0.4,85057577.39,,2.1993,23485492.8,,9.132,5.391737637858,7.26,0.468651565931,56.244803894,,2026-05-26,2025-03-31
874786,嘉泰激光,0.14,159119213.33,,-9.6942,10853447.97,,-42.3453,,,,23.7456364064,,2026-05-26,2025-03-31
874642,星基智造,0.57,75050774.05,,52.0883,18686881.43,,77.4038,,,-0.251188115152,47.0566290449,,2026-05-26,2025-03-31
874536,浙江天际,0.11,111926489.93,,,14733644.55,,,,,0.068296740963,32.5817156982,,2026-05-26,2025-03-31
874379,舒友仪器,0.53,53691639.93,,,15948657.68,,,,,0.250771987,53.0274575839,,2026-05-26,2025-03-31
874701,永志股份,0.142,255056889.45,,,14521157.39,,,,,,15.6928012948,,2026-05-25,2025-03-31
874360,世纪数码,0.36,161891226.38,7.4722916956,25.2291,12091946.27,0.3547561372,-4.4376,8.184676032394,4.54,-1.70088219946,20.6521409761,,2026-05-25,2025-03-31
839010,延安医药,0.04,84479066.28,,,5603084.84,,,,,0.184201639874,45.847425718,,2026-05-25,2025-03-31
874987,科麦特科,0.37,80645313.71,,,18453142.9,,,,,,32.227210044,,2026-05-22,2025-03-31
874751,宏景电子,0.23,307460099.33,,,26842436.24,,,,,,23.7801566315,,2026-05-22,2025-03-31
874498,艾斯迪,0.28,184001408.18,,-23.0397,14482923.44,,-39.945,,,0.252467718431,16.1563782984,,2026-05-22,2025-03-31
874392,祺龙海洋,0.16,87061438.74,2.4923958286,33.6017,22416606.87,-16.3934981534,740.3834,2.303730810017,7.11,0.339834391096,39.2422232213,,2026-05-22,2025-03-31
874386,杰锋动力,0.55,507565292.58,5.3609843375,-10.7166,27343855.91,-21.1899843199,-40.1394,12.875127002625,4.41,-1.357099961236,19.2932387107,,2026-05-22,2025-03-31
873981,正导技术,0.09,273216487.03,9.3694253788,-22.0069,8511804.26,33.2206492153,-53.7564,3.2415479544,2.66,0.5657900105,10.9504340734,,2026-05-22,2025-03-31
871633,华电光大,-0.03,44466721.1,,-65.9402,-3488538.2,,-116.9676,,,-0.069302114154,18.5590971986,,2026-05-22,2025-03-31
