code,name,eps,revenue,rev_yoy,rev_qoq,net_profit,profit_yoy,profit_qoq,bps,roe,cps,gross_margin,industry,pub_date,report_date
688053,ST思科瑞,0.39,110472068.86,-12.2716452817,-26.6273,39126578.03,-28.95,-32.8882,17.0091434904,2.33,0.1580774392,56.5899309981,军工电子Ⅱ,2025-04-26,2023-06-30
002584,西陇科学,0.02,3377178270.04,28.0401204603,-10.6041,12552517.5,-82.23,-74.8869,3.965754039776,0.54,-0.508261911881,6.7304811406,电子化学品Ⅱ,2025-04-26,2023-06-30
002537,海联金汇,0.03,4241953122.97,15.6738056626,-2.7553,40875598.76,-52.25,-73.0074,3.784856695489,0.92,0.366800344155,10.2432349091,汽车零部件,2025-04-26,2023-06-30
002470,金正大,-0.0461,4658259132.1,-21.4906204445,-28.3873,-151426934.18,-764.21,-176.1402,0.856375720038,-5.24,0.030195848599,8.2282620627,农化制品,2025-04-26,2023-06-30
000559,万向钱潮,0.132,7269152972.53,-1.2734359341,6.0075,435945077.33,-1.88,-32.4198,2.494709570515,5.06,0.142083793271,15.0454234023,汽车零部件,2025-04-26,2023-06-30
920873,中设咨询,-0.13,51438161.07,-40.8919110288,70.8139,-19878051.88,-120.22,10.9105,2.667606031051,-4.74,-0.19149970491,5.6679856732,工程咨询服务Ⅱ,2025-04-25,2023-06-30
920112,巴兰仕,0.51,353488175.25,26.6258895659,25.1745,31831340.8,81.67,240.9326,5.414666952698,8.88,0.963830254444,25.8866890371,专用设备,2025-04-25,2023-06-30
874503,夏瑞科技,0.25,212778565.12,,,15277606.25,,,,3.17,,22.1161523171,,2025-04-25,2023-06-30
874351,越群海洋,0.14,129136056.08,,,10356821.55,,,,4.36,,24.2391577381,,2025-04-25,2023-06-30
874133,提牛科技,0.87,53872154.11,90.0532193707,,19677739.44,141.53,,3.478883022667,28.75,-0.768002356444,58.8223963076,,2025-04-25,2023-06-30
870372,楼兰酒庄,-0.04,34974558.45,38.057665624,,-5252080.74,-16.49,,1.141605354815,-3.67,0.056916409776,44.5142887286,,2025-04-25,2023-06-30
839453,领跑科技,-0.16,0.0,,,-874244.28,-67.04,,-0.120782648889,,-0.227343777778,,,2025-04-25,2023-06-30
833640,中崎股份,0.28,105759369.77,18.3098870913,50.1539,14130126.12,130.79,276.924,5.040905233587,5.53,0.262078957291,32.5708439686,,2025-04-25,2023-06-30
832836,银钢一通,0.49,167598976.1,10.6738865481,,21356196.36,33.25,,4.686529874914,11.08,0.827602621746,24.8313384177,,2025-04-25,2023-06-30
400072,众和3,0.02,198093072.63,78.1571242744,,10259215.83,105.94,,-4.20081610003,,0.017366220498,89.7085564531,,2025-04-25,2023-06-30
300730,科创信息,-0.29,88806924.92,-35.8956366865,92.1486,-68735417.76,-416.63,-128.8794,1.901226851058,-14.4,-0.796822210916,27.2660087733,软件开发,2025-04-25,2023-06-30
300442,润泽科技,0.41,1682733656.36,32.2971987935,8.1305,702207003.19,47.83,12.9473,4.731279457949,10.0,0.547322371736,51.6287631555,通信服务,2025-04-24,2023-06-30
002426,胜利精密,-0.029,1507402188.77,-18.137511859,-5.7315,-97926413.81,-107.85,72.5508,1.219663687546,-2.31,0.053095309448,9.7136611629,消费电子,2025-04-24,2023-06-30
301349,信德新材,0.2156,349325336.31,-19.1324359182,22.1318,21990977.76,-71.99,-122.7763,27.02032296098,0.78,-1.900168216176,14.7420618939,电池,2025-04-21,2023-06-30
300265,通光线缆,0.18,1308610954.55,26.7716709808,23.3446,67098691.08,48.67,12.9285,4.805133117484,4.24,-0.145892100226,18.4230379466,电网设备,2025-04-19,2023-06-30
000735,罗牛山,-0.1001,2070480761.07,81.7093915623,-50.7021,-115224416.41,-442.13,-440.5339,3.672694412258,-2.75,0.118040153592,17.96291153,养殖业,2025-04-19,2023-06-30
430341,呈创科技,0.13,79915402.28,87.6127837294,,8045672.01,565.55,,1.048326140064,13.35,-0.24317645054,14.0808802671,,2025-04-18,2023-06-30
835171,每氪股份,0.03,676469.4,,,167333.5,186.94,,0.162417576,22.97,0.047470882,77.8260480075,,2025-04-17,2023-06-30
900927,物贸B股,0.3167,3669780725.65,65.9928827674,-21.3018,157073810.76,774.0008600398,-87.7669,2.360462716276,14.3642,0.141557034262,4.6260707827,汽车服务,2025-04-16,2023-06-30
600822,上海物贸,0.3167,3669780725.65,65.9928827674,-21.3018,157073810.76,774.0008600398,-87.7669,2.360462716276,14.3642,0.141557034262,4.6260707827,汽车服务,2025-04-16,2023-06-30
834288,ST宝德生,0.0,4969806.76,8.0784746346,,6301.61,-99.51,,1.089480217949,0.03,-0.059930217474,77.0194871722,,2025-04-15,2023-06-30
