date,equity,positions
2024-08-21,9901081.29,1
2024-08-22,9875497.11,1
2024-08-23,9843090.47,1
2024-08-26,9897670.07,1
2024-08-27,9901081.29,1
2024-08-28,9887436.39,1
2024-08-29,9890847.62,0
2024-08-30,9890847.62,0
2024-09-02,9890847.62,0
2024-09-03,9890847.62,0
2024-09-04,9890847.62,0
2024-09-05,9890847.62,0
2024-09-06,9890847.62,0
2024-09-09,9890847.62,0
2024-09-10,9890847.62,0
2024-09-11,9890847.62,0
2024-09-12,9870098.63,1
2024-09-13,10007939.66,1
2024-09-18,10006237.92,1
2024-09-19,9992623.99,1
2024-09-20,10110044.13,1
2024-09-23,10186622.48,1
2024-09-24,10166201.58,1
2024-09-25,10242779.94,1
2024-09-26,10263200.83,1
2024-09-27,10178113.77,1
2024-09-30,10180536.55,5
2024-10-08,12226263.54,5
2024-10-09,11269290.09,1
2024-10-10,11087382.16,0
2024-10-11,11087382.16,0
2024-10-14,11087382.16,0
2024-10-15,11087382.16,0
2024-10-16,11087382.16,0
2024-10-17,11087382.16,0
2024-10-18,11087382.16,0
2024-10-21,11064123.08,5
2024-10-22,11035432.48,5
2024-10-23,11058697.77,5
2024-10-24,10965732.65,5
2024-10-25,11039443.69,5
2024-10-28,11040160.18,5
2024-10-29,11047375.84,5
2024-10-30,11092700.93,5
2024-10-31,11066039.24,5
2024-11-01,10924355.06,1
2024-11-04,10838493.23,1
2024-11-05,11381847.77,1
2024-11-06,11503387.60,1
2024-11-07,11960949.32,1
2024-11-08,11932351.71,1
2024-11-11,12697337.71,1
2024-11-12,12325568.81,1
2024-11-13,12425660.44,1
2024-11-14,11989546.93,0
2024-11-15,11989546.93,0
2024-11-18,11989546.93,0
2024-11-19,11989546.93,0
2024-11-20,11989546.93,0
2024-11-21,11989546.93,0
2024-11-22,11989546.93,0
2024-11-25,11989546.93,0
2024-11-26,11989546.93,0
2024-11-27,11989546.93,0
2024-11-28,11989546.93,0
2024-11-29,11989546.93,0
2024-12-02,11964395.29,3
2024-12-03,11962101.44,3
2024-12-04,11931083.91,3
2024-12-05,11941361.63,3
2024-12-06,11980993.83,3
2024-12-09,11938443.96,3
2024-12-10,12008247.36,3
2024-12-11,12056170.62,3
2024-12-12,12127504.79,3
2024-12-13,11968412.09,3
2024-12-16,11808855.84,0
2024-12-17,11808855.84,0
2024-12-18,11808855.84,0
2024-12-19,11808855.84,0
2024-12-20,11808855.84,0
2024-12-23,11808855.84,0
2024-12-24,11808855.84,0
2024-12-25,11808855.84,0
2024-12-26,11808855.84,0
2024-12-27,11808855.84,0
2024-12-30,11784083.26,5
2024-12-31,11436097.95,5
2025-01-02,11037659.60,0
2025-01-03,11037659.60,0
2025-01-06,11037659.60,0
2025-01-07,11037659.60,0
2025-01-08,11037659.60,0
2025-01-09,11037659.60,0
2025-01-10,11037659.60,0
2025-01-13,11037659.60,0
2025-01-14,11014504.83,2
2025-01-15,11061626.81,2
2025-01-16,11019372.80,2
2025-01-17,11093179.84,2
2025-01-20,11075991.04,2
2025-01-21,11108747.11,2
2025-01-22,11189440.16,2
2025-01-23,11168210.22,2
2025-01-24,11223620.35,2
2025-01-27,11147591.10,2
2025-02-05,11508653.11,2
2025-02-06,11809763.58,2
2025-02-07,11976327.47,2
2025-02-10,12122730.65,2
2025-02-11,11997070.91,2
2025-02-12,12166593.33,2
2025-02-13,11909345.54,2
2025-02-14,11997664.86,2
2025-02-17,12167781.24,2
2025-02-18,11899864.75,2
2025-02-19,12142848.40,4
2025-02-20,12153071.14,4
2025-02-21,12519381.19,4
2025-02-24,12512014.51,4
2025-02-25,12498149.95,4
2025-02-26,12610431.66,4
2025-02-27,12576675.25,4
2025-02-28,12148383.56,3
2025-03-03,12149060.04,3
2025-03-04,12187591.12,3
2025-03-05,12215778.98,3
2025-03-06,12591668.95,3
2025-03-07,12425438.69,3
2025-03-10,12405824.75,3
2025-03-11,12341071.88,3
2025-03-12,12290438.22,3
2025-03-13,12006646.44,2
2025-03-14,12154950.95,2
2025-03-17,12099427.66,2
2025-03-18,12154950.95,2
2025-03-19,12057391.29,1
2025-03-20,12084463.73,1
2025-03-21,12018474.64,1
2025-03-24,12023550.73,1
2025-03-25,12011706.53,1
2025-03-26,12057391.29,1
2025-03-27,12081079.68,1
2025-03-28,12299351.28,1
2025-03-31,12436405.55,1
2025-04-01,12527775.06,1
2025-04-02,12470246.11,0
2025-04-03,12470246.11,0
2025-04-07,12470246.11,0
2025-04-08,12470246.11,0
2025-04-09,12470246.11,0
2025-04-10,12470246.11,0
2025-04-11,12470246.11,0
2025-04-14,12470246.11,0
2025-04-15,12470246.11,0
2025-04-16,12470246.11,0
2025-04-17,12444086.06,3
2025-04-18,12418331.90,3
2025-04-21,12594807.65,3
2025-04-22,12800458.70,3
2025-04-23,12374240.82,2
2025-04-24,12315942.25,2
2025-04-25,12310033.58,2
2025-04-28,12311316.35,2
2025-04-29,12324971.89,2
2025-04-30,12386280.34,2
2025-05-06,12436937.50,4
2025-05-07,12504434.52,4
2025-05-08,12541061.09,4
2025-05-09,12423697.47,4
2025-05-12,12468300.23,4
2025-05-13,12456726.51,4
2025-05-14,12484467.71,3
2025-05-15,12327365.41,3
2025-05-16,12306555.88,3
2025-05-19,12290639.99,3
2025-05-20,12332670.37,0
2025-05-21,12332670.37,0
2025-05-22,12332670.37,0
2025-05-23,12332670.37,0
2025-05-26,12332670.37,0
2025-05-27,12332670.37,0
2025-05-28,12332670.37,0
2025-05-29,12332670.37,0
2025-05-30,12332670.37,0
2025-06-03,12332670.37,0
2025-06-04,12306798.93,1
2025-06-05,12327216.03,1
2025-06-06,12316222.20,1
2025-06-09,12181155.24,1
2025-06-10,12195290.16,1
2025-06-11,12229842.17,1
2025-06-12,12342921.49,1
2025-06-13,12496835.00,1
2025-06-16,12452859.71,1
2025-06-17,12347633.12,1
2025-06-18,12327999.30,3
2025-06-19,12260376.00,3
2025-06-20,12185165.13,3
2025-06-23,12200340.27,3
2025-06-24,12410422.22,3
2025-06-25,12635833.22,3
2025-06-26,12613821.54,3
2025-06-27,12673173.94,3
2025-06-30,12883785.32,3
2025-07-01,12808949.96,3
2025-07-02,12631819.61,3
2025-07-03,12651063.53,3
2025-07-04,12645969.38,3
2025-07-07,12573494.02,3
2025-07-08,12735609.05,3
2025-07-09,12626937.55,3
