K,LB,Trail,Pos,Sec,Floor,S,R,CAGR,MDD,CM,Trd,Win,Neg
2.5,21,0.3,8,1,0,0.8390780077904796,96.37617452010933,33.27870709084115,33.57428527950293,0.9911962924541471,52,46.15384615384615,0
2.5,21,0.3,8,3,0,0.8390780077904796,96.37617452010933,33.27870709084115,33.57428527950293,0.9911962924541471,52,46.15384615384615,0
2.5,21,0.35,8,1,0,0.8390780077904796,96.37617452010933,33.27870709084115,33.57428527950293,0.9911962924541471,52,46.15384615384615,0
2.5,21,0.35,8,3,0,0.8390780077904796,96.37617452010933,33.27870709084115,33.57428527950293,0.9911962924541471,52,46.15384615384615,0
1.5,30,0.3,5,1,0,0.8258110037445001,120.76868249440045,39.384146483741425,41.77824779008779,0.9426950283225045,136,50.73529411764706,1
1.5,30,0.3,5,1,0.8,0.8258110037445001,120.76868249440045,39.384146483741425,41.77824779008779,0.9426950283225045,136,50.73529411764706,1
1.5,30,0.35,5,1,0,0.8250004298889506,120.98170005943672,39.44052268045177,41.72207018487782,0.9453155729254058,136,50.73529411764706,1
1.5,30,0.35,5,1,0.8,0.8250004298889506,120.98170005943672,39.44052268045177,41.72207018487782,0.9453155729254058,136,50.73529411764706,1
2.5,21,0.28,5,1,0,0.8206565801665768,92.75708732368005,32.22755743560259,35.37544945379821,0.911014783789337,48,45.83333333333333,1
2.5,21,0.28,5,3,0,0.8206565801665768,92.75708732368005,32.22755743560259,35.37544945379821,0.911014783789337,48,45.83333333333333,1
2.5,21,0.3,5,1,0,0.8206565801665768,92.75708732368005,32.22755743560259,35.37544945379821,0.911014783789337,48,45.83333333333333,1
2.5,21,0.3,5,3,0,0.8206565801665768,92.75708732368005,32.22755743560259,35.37544945379821,0.911014783789337,48,45.83333333333333,1
2.5,21,0.35,5,1,0,0.8206565801665768,92.75708732368005,32.22755743560259,35.37544945379821,0.911014783789337,48,45.83333333333333,1
2.5,21,0.35,5,3,0,0.8206565801665768,92.75708732368005,32.22755743560259,35.37544945379821,0.911014783789337,48,45.83333333333333,1
2.0,30,0.1,5,3,0,0.8036659325328733,87.08674064078409,30.037302083006345,35.127594232211976,0.8550913530953442,139,41.726618705035975,0
2.0,30,0.1,5,3,0.8,0.8036659325328733,87.08674064078409,30.037302083006345,35.127594232211976,0.8550913530953442,139,41.726618705035975,0
1.5,30,0.1,8,1,0,0.7996793057589194,84.89936318349476,29.39763254956538,31.895901900944224,0.9216742840777019,223,44.843049327354265,0
1.5,30,0.1,8,1,0.8,0.7996793057589194,84.89936318349476,29.39763254956538,31.895901900944224,0.9216742840777019,223,44.843049327354265,0
2.5,21,0.18,5,1,0.8,0.7949621210057312,69.14811867218144,25.458141024246018,37.06001090819612,0.6869437002409446,19,52.63157894736842,1
2.5,21,0.18,5,3,0.8,0.7949621210057312,69.14811867218144,25.458141024246018,37.06001090819612,0.6869437002409446,19,52.63157894736842,1
2.5,21,0.18,8,1,0.8,0.7949621210057312,69.14811867218144,25.458141024246018,37.06001090819612,0.6869437002409446,19,52.63157894736842,1
2.5,21,0.18,8,3,0.8,0.7949621210057312,69.14811867218144,25.458141024246018,37.06001090819612,0.6869437002409446,19,52.63157894736842,1
1.5,10,0.1,8,1,0.8,0.7919234149327812,103.09474990902483,34.591744417830014,35.77142264184984,0.9670217694210549,175,47.42857142857143,0
1.5,30,0.28,5,1,0,0.7772715943644992,106.88288170442912,35.63871740605495,41.56678491722698,0.8573845072940631,136,50.73529411764706,1
1.5,30,0.28,5,1,0.8,0.7772715943644992,106.88288170442912,35.63871740605495,41.56678491722698,0.8573845072940631,136,50.73529411764706,1
1.5,30,0.1,5,3,0,0.7756806186437929,98.24836716428536,33.23561760861891,34.43483825123886,0.9651742042790978,139,43.884892086330936,0
1.5,30,0.1,5,3,0.8,0.7756806186437929,98.24836716428536,33.23561760861891,34.43483825123886,0.9651742042790978,139,43.884892086330936,0
1.5,30,0.22,5,1,0,0.7724042042303063,105.12171797457034,35.153359765414024,40.95610896761297,0.8583178590820821,137,49.63503649635037,1
1.5,30,0.22,5,1,0.8,0.7724042042303063,105.12171797457034,35.153359765414024,40.95610896761297,0.8583178590820821,137,49.63503649635037,1
2.5,21,0.22,8,1,0,0.7651510872738484,82.12125729150188,29.071153485459256,35.44963635379636,0.8200691593933934,52,44.230769230769226,0
2.5,21,0.22,8,3,0,0.7651510872738484,82.12125729150188,29.071153485459256,35.44963635379636,0.8200691593933934,52,44.230769230769226,0
0.5,21,0.1,5,3,0,0.7620271764805256,80.80966362892441,28.18975942959088,33.28034302643649,0.8470393291078199,139,46.043165467625904,0
0.5,21,0.1,5,3,0.8,0.7620271764805256,80.80966362892441,28.18975942959088,33.28034302643649,0.8470393291078199,139,46.043165467625904,0
0.5,21,0.1,5,1,0,0.7550809568256525,79.29268395773298,27.737696521989385,33.28034302643657,0.8334558480949451,139,46.76258992805755,0
0.5,21,0.1,5,1,0.8,0.7550809568256525,79.29268395773298,27.737696521989385,33.28034302643657,0.8334558480949451,139,46.76258992805755,0
2.5,21,0.22,5,1,0,0.7461374130919077,78.71425886331373,28.037751773528854,37.19994951077922,0.7537040276198362,48,43.75,1
2.5,21,0.22,5,3,0,0.7461374130919077,78.71425886331373,28.037751773528854,37.19994951077922,0.7537040276198362,48,43.75,1
2.5,21,0.18,8,1,0,0.7406283026510053,77.25413164426944,27.59140697177753,34.47108050498927,0.8004218773410371,52,44.230769230769226,0
2.5,21,0.18,8,3,0,0.7406283026510053,77.25413164426944,27.59140697177753,34.47108050498927,0.8004218773410371,52,44.230769230769226,0
2.5,21,0.18,5,1,0,0.7222159605556574,74.05808941725489,26.606986363647135,36.24792765930779,0.7340277936362234,48,43.75,1
2.5,21,0.18,5,3,0,0.7222159605556574,74.05808941725489,26.606986363647135,36.24792765930779,0.7340277936362234,48,43.75,1
1.0,30,0.35,5,3,0,0.6834099666776516,77.39227004247394,27.168223978006424,34.45385833570286,0.7885393767308003,129,51.162790697674424,0
1.0,30,0.35,5,3,0.8,0.6834099666776516,77.39227004247394,27.168223978006424,34.45385833570286,0.7885393767308003,129,51.162790697674424,0
1.0,30,0.28,5,3,0,0.682171571263064,77.01716970868256,27.05540444827634,34.61076722486043,0.7817048455615517,129,51.162790697674424,0
1.0,30,0.28,5,3,0.8,0.682171571263064,77.01716970868256,27.05540444827634,34.61076722486043,0.7817048455615517,129,51.162790697674424,0
1.0,30,0.3,5,3,0,0.6741855134549276,75.39448584882467,26.565740972761652,34.794936139632334,0.7634944598303943,129,51.162790697674424,0
1.0,30,0.3,5,3,0.8,0.6741855134549276,75.39448584882467,26.565740972761652,34.794936139632334,0.7634944598303943,129,51.162790697674424,0
1.5,30,0.18,5,3,0,0.6669113015085022,77.61764526589518,27.235943834033648,36.839643472974046,0.7393107333955125,134,45.52238805970149,1
1.5,30,0.18,5,3,0.8,0.6669113015085022,77.61764526589518,27.235943834033648,36.839643472974046,0.7393107333955125,134,45.52238805970149,1
1.0,30,0.22,5,3,0,0.5985707906452143,60.14115338205725,21.828339812655173,34.45385833570288,0.6335528404386429,129,50.3875968992248,0
1.0,30,0.22,5,3,0.8,0.5985707906452143,60.14115338205725,21.828339812655173,34.45385833570288,0.6335528404386429,129,50.3875968992248,0
1.5,30,0.1,5,1,0,0.5777123010174037,57.81587817035878,21.083458656617648,38.454699170183176,0.5482674188481298,142,42.95774647887324,2
1.5,30,0.1,5,1,0.8,0.5777123010174037,57.81587817035878,21.083458656617648,38.454699170183176,0.5482674188481298,142,42.95774647887324,2
1.0,30,0.35,5,1,0,0.5425628153573495,48.35678081918816,17.985705234624703,40.82693308202599,0.4405353005205991,131,50.38167938931297,1
1.0,30,0.35,5,1,0.8,0.5425628153573495,48.35678081918816,17.985705234624703,40.82693308202599,0.4405353005205991,131,50.38167938931297,1
1.5,30,0.18,5,1,0,0.5259654014777517,48.804398434544346,18.13483873471902,39.96729380822841,0.4537419726672973,137,44.52554744525548,1
1.5,30,0.18,5,1,0.8,0.5259654014777517,48.804398434544346,18.13483873471902,39.96729380822841,0.4537419726672973,137,44.52554744525548,1
1.0,30,0.28,5,1,0,0.5230263251584019,45.358027332814046,16.979798915063384,42.30525230217697,0.40136384942891895,131,50.38167938931297,1
1.0,30,0.28,5,1,0.8,0.5230263251584019,45.358027332814046,16.979798915063384,42.30525230217697,0.40136384942891895,131,50.38167938931297,1
1.0,30,0.3,5,1,0,0.5127497482221028,43.87272136363449,16.477100641749253,42.52880120202598,0.38743393126642656,131,50.38167938931297,1
1.0,30,0.3,5,1,0.8,0.5127497482221028,43.87272136363449,16.477100641749253,42.52880120202598,0.38743393126642656,131,50.38167938931297,1
2.5,14,0.1,5,1,0,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,5,1,0.8,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,5,3,0,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,5,3,0.8,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,8,1,0,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,8,1,0.8,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,8,3,0,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
2.5,14,0.1,8,3,0.8,0.4510903970306343,26.076635816926206,10.59207425435844,28.00942171255863,0.3781611188926923,12,50.0,1
1.0,30,0.22,5,1,0,0.44400387414536013,34.12668633728877,13.101214869607091,41.42977481909985,0.3162270354307406,131,49.61832061068702,2
1.0,30,0.22,5,1,0.8,0.44400387414536013,34.12668633728877,13.101214869607091,41.42977481909985,0.3162270354307406,131,49.61832061068702,2
2.5,14,0.28,5,1,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,5,1,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,5,3,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,5,3,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,8,1,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,8,1,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,8,3,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.28,8,3,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,5,1,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,5,1,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,5,3,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,5,3,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,8,1,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,8,1,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,8,3,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.3,8,3,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,5,1,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,5,1,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,5,3,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,5,3,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,8,1,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,8,1,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,8,3,0,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
2.5,14,0.35,8,3,0.8,0.40272039108344926,24.858480745487025,10.126535968350359,34.53493578954844,0.293225851933248,12,58.333333333333336,1
1.0,30,0.18,5,3,0,0.3734263726790938,24.31378694916971,9.554961635560332,38.51687871262215,0.24807206489525668,132,46.21212121212121,1
1.0,30,0.18,5,3,0.8,0.3734263726790938,24.31378694916971,9.554961635560332,38.51687871262215,0.24807206489525668,132,46.21212121212121,1
2.5,14,0.22,5,1,0,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,5,1,0.8,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,5,3,0,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,5,3,0.8,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,8,1,0,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,8,1,0.8,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,8,3,0,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.22,8,3,0.8,0.36569245926773064,22.001282354137437,9.024434029630202,34.61311135672233,0.2607229941459029,12,50.0,1
2.5,14,0.18,5,1,0,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,5,1,0.8,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,5,3,0,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,5,3,0.8,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,8,1,0,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,8,1,0.8,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,8,3,0,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,14,0.18,8,3,0.8,0.3651446435331402,21.894362532233636,8.982910154600532,34.55553563865561,0.25995574916083153,12,50.0,1
2.5,10,0.28,5,1,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,5,1,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,5,3,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,5,3,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,8,1,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,8,1,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,8,3,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.28,8,3,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,5,1,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,5,1,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,5,3,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,5,3,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,8,1,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,8,1,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,8,3,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.3,8,3,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,5,1,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,5,1,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,5,3,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,5,3,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,8,1,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,8,1,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,8,3,0,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.35,8,3,0.8,0.3072129591001851,16.492604234372983,6.88214593460168,22.733884400396978,0.3027263539037572,10,60.0,1
2.5,10,0.22,5,1,0,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,5,1,0.8,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,5,3,0,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,5,3,0.8,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,8,1,0,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,8,1,0.8,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,8,3,0,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,10,0.22,8,3,0.8,0.25807681742883276,13.826846334426898,5.808830034701917,22.826152276143723,0.25448134948144085,10,50.0,1
2.5,21,0.1,8,1,0,0.2295359419227171,11.51209417845191,4.74753517966815,46.852348228180325,0.10132971684891229,52,34.61538461538461,1
2.5,21,0.1,8,3,0,0.2295359419227171,11.51209417845191,4.74753517966815,46.852348228180325,0.10132971684891229,52,34.61538461538461,1
1.0,30,0.1,5,3,0,0.22115013345170897,9.038608187637504,3.694915799394183,33.567613571173794,0.11007383028763158,136,36.76470588235294,2
1.0,30,0.1,5,3,0.8,0.22115013345170897,9.038608187637504,3.694915799394183,33.567613571173794,0.11007383028763158,136,36.76470588235294,2
1.0,30,0.18,5,1,0,0.21582418593267064,8.066215514825181,3.306163226440506,43.16773917901019,0.07658875098207805,133,45.86466165413533,2
1.0,30,0.18,5,1,0.8,0.21582418593267064,8.066215514825181,3.306163226440506,43.16773917901019,0.07658875098207805,133,45.86466165413533,2
2.5,10,0.18,5,1,0,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,5,1,0.8,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,5,3,0,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,5,3,0.8,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,8,1,0,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,8,1,0.8,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,8,3,0,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,10,0.18,8,3,0.8,0.18609042045555438,10.25330851902611,4.34752781563279,25.11754034683195,0.17308732286683234,10,50.0,1
2.5,21,0.1,5,1,0,0.1652575062720263,6.146928299650626,2.571844002931689,49.40943380643392,0.05205167930090292,48,33.33333333333333,1
2.5,21,0.1,5,3,0,0.1652575062720263,6.146928299650626,2.571844002931689,49.40943380643392,0.05205167930090292,48,33.33333333333333,1
1.0,30,0.1,5,1,0,0.09969085834806611,2.287975451199361,0.9530533998143742,35.82302509670704,0.026604492424677495,136,36.029411764705884,2
1.0,30,0.1,5,1,0.8,0.09969085834806611,2.287975451199361,0.9530533998143742,35.82302509670704,0.026604492424677495,136,36.029411764705884,2
2.5,10,0.1,5,1,0,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,5,1,0.8,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,5,3,0,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,5,3,0.8,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,8,1,0,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,8,1,0.8,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,8,3,0,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
2.5,10,0.1,8,3,0.8,-0.013655810210841904,2.32550845880725,1.0073197486167862,24.400196505294584,0.04128326378019982,10,50.0,2
